target_price,area,floorRange,noOfUnits,typeOfSale,district,typeOfArea,street,project,marketSegment,contract_date_dt,days_since_1st_trans,age_bin,tenure_bin,latitude,longitude
2150000,152.0,Floor 01-05,1,3,5,Strata,WEST COAST PARK,BOTANNIA,OCR,2022-10-01,153,"(79.8, 99.5]",956 yrs,1.3187335610612183,103.75462194912517
1378000,133.0,Floor 01-05,1,3,28,Strata,SELETAR ROAD,SELETAR PARK RESIDENCE,OCR,2022-10-01,153,"(0.803, 20.7]",99 yrs,1.3856795236859638,103.8697511266388
2008888,116.0,Floor 11-15,1,3,5,Strata,WEST COAST PARK,BOTANNIA,OCR,2022-10-01,153,"(79.8, 99.5]",956 yrs,1.3187335610612183,103.75462194912517
721500,53.0,Floor 16-20,1,3,23,Strata,PHOENIX ROAD,HILLSTA,OCR,2022-10-01,153,"(0.803, 20.7]",99 yrs,1.3769650257966224,103.75636513326762
1410000,84.0,Floor 01-05,1,3,22,Strata,JURONG LAKE LINK,LAKE GRANDE,OCR,2022-10-01,153,"(0.803, 20.7]",99 yrs,1.3455985411442866,103.72402304021799
1028000,84.0,Floor 01-05,1,3,27,Strata,CANBERRA DRIVE,CANBERRA RESIDENCES,OCR,2022-10-01,153,"(0.803, 20.7]",99 yrs,1.4448907493299976,103.8251533736201
910000,70.0,Floor 01-05,1,3,23,Strata,PHOENIX ROAD,HILLSTA,OCR,2022-10-01,153,"(0.803, 20.7]",99 yrs,1.3769650257966224,103.75636513326762
1050000,84.0,Floor 01-05,1,3,27,Strata,CANBERRA DRIVE,CANBERRA RESIDENCES,OCR,2022-10-01,153,"(0.803, 20.7]",99 yrs,1.4448907493299976,103.8251533736201
1270000,72.0,Floor 06-10,1,3,22,Strata,JURONG LAKE LINK,LAKE GRANDE,OCR,2022-10-01,153,"(0.803, 20.7]",99 yrs,1.3455985411442866,103.72402304021799
2350000,118.0,Floor 06-10,1,3,10,Strata,LEEDON HEIGHTS,D'LEEDON,CCR,2022-10-01,153,"(0.803, 20.7]",99 yrs,1.3162805968110476,103.80451979423779
2150000,113.0,Floor 16-20,1,3,10,Strata,LEEDON HEIGHTS,D'LEEDON,CCR,2022-10-01,153,"(0.803, 20.7]",99 yrs,1.3162805968110476,103.80451979423779
1430000,130.0,Floor 01-05,1,3,27,Strata,CANBERRA DRIVE,CANBERRA RESIDENCES,OCR,2022-10-01,153,"(0.803, 20.7]",99 yrs,1.4448907493299976,103.8251533736201
1388000,86.0,Floor 01-05,1,3,22,Strata,JURONG LAKE LINK,LAKE GRANDE,OCR,2022-10-01,153,"(0.803, 20.7]",99 yrs,1.3455985411442866,103.72402304021799
2368888,210.0,Floor 01-05,1,3,16,Strata,BEDOK SOUTH AVENUE 3,BEDOK COURT,OCR,2022-10-01,153,"(40.4, 60.1]",99 yrs,1.3215916449286436,103.9446711358038
2175000,128.0,Floor 06-10,1,3,4,Strata,OCEAN DRIVE,THE OCEANFRONT @ SENTOSA COVE,CCR,2022-10-01,153,"(0.803, 20.7]",99 yrs,1.2444030379301774,103.84251846914482
1375000,85.0,Floor 01-05,1,2,18,Strata,TAMPINES LANE,TREASURE AT TAMPINES,OCR,2022-10-01,153,"(0.803, 20.7]",99 yrs,1.3450856145544043,103.94795095439748
1870000,173.0,Floor 01-05,1,3,5,Strata,FABER HEIGHTS,FABER CREST,OCR,2022-10-01,153,"(20.7, 40.4]",99 yrs,1.3232459039951459,103.75737161539601
1236000,71.0,Floor 11-15,1,3,22,Strata,JURONG LAKE LINK,LAKEVILLE,OCR,2022-10-01,153,"(0.803, 20.7]",99 yrs,1.3451369788131922,103.72597121361072
3620000,158.0,Floor 01-05,1,3,3,Strata,PRINCE CHARLES CRESCENT,THE CREST,RCR,2022-10-01,153,"(0.803, 20.7]",99 yrs,1.2931174058121584,103.82050553244494
1800000,120.0,Floor 06-10,1,3,19,Strata,KOVAN ROAD,KOVAN MELODY,OCR,2022-10-01,153,"(20.7, 40.4]",99 yrs,1.3603566647217986,103.8836370166714
1530000,90.0,Floor 01-05,1,3,22,Strata,GATEWAY DRIVE,J GATEWAY,OCR,2022-10-01,153,"(0.803, 20.7]",99 yrs,1.3362963694280345,103.74173137219344
1600000,83.0,Floor 11-15,1,3,22,Strata,GATEWAY DRIVE,J GATEWAY,OCR,2022-10-01,153,"(0.803, 20.7]",99 yrs,1.3362963694280345,103.74173137219344
1525000,91.0,Floor 11-15,1,2,28,Strata,FERNVALE STREET,PARC BOTANNIA,OCR,2022-10-01,153,"(0.803, 20.7]",99 yrs,1.397993195752828,103.87526975834919
1988000,108.0,Floor 06-10,1,3,20,Strata,BISHAN STREET 15,SKY HABITAT,RCR,2022-10-01,153,"(0.803, 20.7]",99 yrs,1.3519880092044536,103.85204278469577
1680000,95.0,Floor 11-15,1,3,20,Strata,BISHAN STREET 15,SKY HABITAT,RCR,2022-10-01,153,"(0.803, 20.7]",99 yrs,1.3519880092044536,103.85204278469577
790000,47.0,Floor 01-05,1,2,28,Strata,FERNVALE STREET,PARC BOTANNIA,OCR,2022-10-01,153,"(0.803, 20.7]",99 yrs,1.397993195752828,103.87526975834919
3880000,323.0,Floor 36-40,1,3,20,Strata,BISHAN STREET 15,SKY HABITAT,RCR,2022-10-01,153,"(0.803, 20.7]",99 yrs,1.3519880092044536,103.85204278469577
1320000,81.0,Floor 16-20,1,2,28,Strata,FERNVALE STREET,PARC BOTANNIA,OCR,2022-10-01,153,"(0.803, 20.7]",99 yrs,1.397993195752828,103.87526975834919
