place_id,name,business_status,geometry,price_level,user_ratings_total,rating,types,vicinity,permanently_closed,lat,lng
ChIJIQFMw64a2jERzmVerrSldD0,Silver Palace Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.3215361, 'lng': 103.7368947}, 'viewport': {'northeast': {'lat': 1.322812630291502, 'lng': 103.7383289802915}, 'southwest': {'lat': 1.320114669708498, 'lng': 103.7356310197085}}}",,4.0,4.0,"['shopping_mall', 'point_of_interest', 'establishment']",54 Teban Gardens Road,,1.3215361,103.7368947
ChIJMVFyT5ca2jER1z2N2y2n7Z8,NeWest,OPERATIONAL,"{'location': {'lat': 1.316905, 'lng': 103.757235}, 'viewport': {'northeast': {'lat': 1.318002630291502, 'lng': 103.7584483302915}, 'southwest': {'lat': 1.315304669708498, 'lng': 103.7557503697085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']","106 West Coast Way, Singapore",,1.316905,103.757235
ChIJ58zgd34b2jERDEawXFNpWOE,NEWest,OPERATIONAL,"{'location': {'lat': 1.3157761, 'lng': 103.7578012}, 'viewport': {'northeast': {'lat': 1.317525730291502, 'lng': 103.7586712302915}, 'southwest': {'lat': 1.314827769708498, 'lng': 103.7559732697085}}}",,186.0,3.7,"['shopping_mall', 'convenience_store', 'gym', 'electronics_store', 'store', 'health', 'restaurant', 'point_of_interest', 'food', 'establishment']",1 West Coast Drive,,1.3157761,103.7578012
ChIJq8UGJo4a2jER0ypiQDLiXpg,The Clementi Mall,OPERATIONAL,"{'location': {'lat': 1.314918, 'lng': 103.7643089}, 'viewport': {'northeast': {'lat': 1.316721230291502, 'lng': 103.7659381802915}, 'southwest': {'lat': 1.314023269708498, 'lng': 103.7632402197085}}}",,10386.0,4.1,"['shopping_mall', 'point_of_interest', 'establishment']",3155 Commonwealth Avenue West,,1.314918,103.7643089
ChIJ58zgd34b2jERDEawXFNpWOE,NEWest,OPERATIONAL,"{'location': {'lat': 1.3157761, 'lng': 103.7578012}, 'viewport': {'northeast': {'lat': 1.317525730291502, 'lng': 103.7586712302915}, 'southwest': {'lat': 1.314827769708498, 'lng': 103.7559732697085}}}",,186.0,3.7,"['shopping_mall', 'convenience_store', 'gym', 'electronics_store', 'store', 'health', 'restaurant', 'point_of_interest', 'food', 'establishment']",1 West Coast Drive,,1.3157761,103.7578012
ChIJMVFyT5ca2jER1z2N2y2n7Z8,NeWest,OPERATIONAL,"{'location': {'lat': 1.316905, 'lng': 103.757235}, 'viewport': {'northeast': {'lat': 1.318002630291502, 'lng': 103.7584483302915}, 'southwest': {'lat': 1.315304669708498, 'lng': 103.7557503697085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']","106 West Coast Way, Singapore",,1.316905,103.757235
ChIJ7ZJVUVYb2jERNxja9tjtpZM,Clementi bus interchange,OPERATIONAL,"{'location': {'lat': 1.3149603, 'lng': 103.7637524}, 'viewport': {'northeast': {'lat': 1.316329980291502, 'lng': 103.7650868802915}, 'southwest': {'lat': 1.313632019708498, 'lng': 103.7623889197085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']",3155 Commonwealth Avenue West,,1.3149603,103.7637524
ChIJq8UGJo4a2jER0ypiQDLiXpg,The Clementi Mall,OPERATIONAL,"{'location': {'lat': 1.314918, 'lng': 103.7643089}, 'viewport': {'northeast': {'lat': 1.316721230291502, 'lng': 103.7659381802915}, 'southwest': {'lat': 1.314023269708498, 'lng': 103.7632402197085}}}",,10386.0,4.1,"['shopping_mall', 'point_of_interest', 'establishment']",3155 Commonwealth Avenue West,,1.314918,103.7643089
ChIJVVVlQI4a2jERifjCxAVJCng,Grantral Mall @ Clementi,OPERATIONAL,"{'location': {'lat': 1.3142983, 'lng': 103.7651586}, 'viewport': {'northeast': {'lat': 1.315787830291502, 'lng': 103.7663988802915}, 'southwest': {'lat': 1.313089869708498, 'lng': 103.7637009197085}}}",,428.0,3.6,"['shopping_mall', 'point_of_interest', 'establishment']",3151 Commonwealth Avenue West,,1.3142983,103.7651586
ChIJR01EKgAb2jERLDnyFxCs160,Clementi Avenue 2 Shopping Centre,OPERATIONAL,"{'location': {'lat': 1.3139325, 'lng': 103.7703562}, 'viewport': {'northeast': {'lat': 1.315340930291502, 'lng': 103.7718073802915}, 'southwest': {'lat': 1.312642969708498, 'lng': 103.7691094197085}}}",,12.0,4.3,"['shopping_mall', 'point_of_interest', 'establishment']","354 Clementi Avenue 2, Singapore",,1.3139325,103.7703562
ChIJS3rcFgQb2jER-fsWNK612R8,Moyuan Culture Education Centre (Jelita Mall),OPERATIONAL,"{'location': {'lat': 1.3175779, 'lng': 103.7858566}, 'viewport': {'northeast': {'lat': 1.318961330291502, 'lng': 103.7871285302915}, 'southwest': {'lat': 1.316263369708498, 'lng': 103.7844305697085}}}",,1.0,5.0,"['shopping_mall', 'point_of_interest', 'establishment']","293 Holland Road, #02-08/09 Jelita Mall",,1.3175779,103.7858566
ChIJ384ysnoa2jERKsZa9sD5dk8,Jelita Mall,OPERATIONAL,"{'location': {'lat': 1.3177423, 'lng': 103.7859492}, 'viewport': {'northeast': {'lat': 1.319117430291502, 'lng': 103.7873079802915}, 'southwest': {'lat': 1.316419469708498, 'lng': 103.7846100197085}}}",,848.0,4.2,"['shopping_mall', 'point_of_interest', 'establishment']",293 Holland Road,,1.3177423,103.7859492
ChIJ384ysnoa2jERKsZa9sD5dk8,Jelita Mall,OPERATIONAL,"{'location': {'lat': 1.3177423, 'lng': 103.7859492}, 'viewport': {'northeast': {'lat': 1.319117430291502, 'lng': 103.7873079802915}, 'southwest': {'lat': 1.316419469708498, 'lng': 103.7846100197085}}}",,848.0,4.2,"['shopping_mall', 'point_of_interest', 'establishment']",293 Holland Road,,1.3177423,103.7859492
ChIJS3rcFgQb2jER-fsWNK612R8,Moyuan Culture Education Centre (Jelita Mall),OPERATIONAL,"{'location': {'lat': 1.3175779, 'lng': 103.7858566}, 'viewport': {'northeast': {'lat': 1.318961330291502, 'lng': 103.7871285302915}, 'southwest': {'lat': 1.316263369708498, 'lng': 103.7844305697085}}}",,1.0,5.0,"['shopping_mall', 'point_of_interest', 'establishment']","293 Holland Road, #02-08/09 Jelita Mall",,1.3175779,103.7858566
ChIJVVTKP1kb2jERCbrBLu7FAqw,Empress Mall,OPERATIONAL,"{'location': {'lat': 1.3163869, 'lng': 103.8053655}, 'viewport': {'northeast': {'lat': 1.317940730291502, 'lng': 103.8066756802915}, 'southwest': {'lat': 1.315242769708498, 'lng': 103.8039777197085}}}",,98.0,4.1,"['shopping_mall', 'point_of_interest', 'establishment']","8 Empress Road, Singapore",,1.3163869,103.8053655
ChIJVVTKP1kb2jERCbrBLu7FAqw,Empress Mall,OPERATIONAL,"{'location': {'lat': 1.3163869, 'lng': 103.8053655}, 'viewport': {'northeast': {'lat': 1.317940730291502, 'lng': 103.8066756802915}, 'southwest': {'lat': 1.315242769708498, 'lng': 103.8039777197085}}}",,98.0,4.1,"['shopping_mall', 'point_of_interest', 'establishment']","8 Empress Road, Singapore",,1.3163869,103.8053655
ChIJGe2Jmu8Z2jERF13O2J2LQHY,Balmoral Plaza,OPERATIONAL,"{'location': {'lat': 1.3166449, 'lng': 103.8351761}, 'viewport': {'northeast': {'lat': 1.318141880291502, 'lng': 103.8364080802915}, 'southwest': {'lat': 1.315443919708498, 'lng': 103.8337101197085}}}",,516.0,4.0,"['shopping_mall', 'point_of_interest', 'establishment']",271 Bukit Timah Road,,1.3166449,103.8351761
ChIJtxtC6OcZ2jERqVnzRgkZXvo,Goldhill Plaza Mall,OPERATIONAL,"{'location': {'lat': 1.3179851, 'lng': 103.8429051}, 'viewport': {'northeast': {'lat': 1.319238680291502, 'lng': 103.8444477302915}, 'southwest': {'lat': 1.316540719708498, 'lng': 103.8417497697085}}}",,378.0,3.7,"['shopping_mall', 'point_of_interest', 'establishment']","1 Goldhill Plaza, Singapore",,1.3179851,103.8429051
ChIJGe2Jmu8Z2jERF13O2J2LQHY,Balmoral Plaza,OPERATIONAL,"{'location': {'lat': 1.3166449, 'lng': 103.8351761}, 'viewport': {'northeast': {'lat': 1.318141880291502, 'lng': 103.8364080802915}, 'southwest': {'lat': 1.315443919708498, 'lng': 103.8337101197085}}}",,516.0,4.0,"['shopping_mall', 'point_of_interest', 'establishment']",271 Bukit Timah Road,,1.3166449,103.8351761
ChIJoavrZ-cZ2jEROHbTzqYlVM4,Square 2,OPERATIONAL,"{'location': {'lat': 1.3208322, 'lng': 103.8441474}, 'viewport': {'northeast': {'lat': 1.322277280291502, 'lng': 103.8453419302915}, 'southwest': {'lat': 1.319579319708498, 'lng': 103.8426439697085}}}",,4048.0,4.1,"['shopping_mall', 'point_of_interest', 'establishment']","10 Sinaran Drive, #02-04",,1.3208322,103.8441474
ChIJtxtC6OcZ2jERvHjPPFaNce8,Galaxy World indoor,OPERATIONAL,"{'location': {'lat': 1.3178703, 'lng': 103.8434698}, 'viewport': {'northeast': {'lat': 1.319215880291502, 'lng': 103.8448198802915}, 'southwest': {'lat': 1.316517919708498, 'lng': 103.8421219197085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']",Goldhill Plaza,,1.3178703,103.8434698
ChIJtxtC6OcZ2jER0ac-aq46psI,Herox Groccery,OPERATIONAL,"{'location': {'lat': 1.3178703, 'lng': 103.8434698}, 'viewport': {'northeast': {'lat': 1.319215880291502, 'lng': 103.8448198802915}, 'southwest': {'lat': 1.316517919708498, 'lng': 103.8421219197085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']",Goldhill Plaza,,1.3178703,103.8434698
ChIJtxtC6OcZ2jERqVnzRgkZXvo,Goldhill Plaza Mall,OPERATIONAL,"{'location': {'lat': 1.3179851, 'lng': 103.8429051}, 'viewport': {'northeast': {'lat': 1.319238680291502, 'lng': 103.8444477302915}, 'southwest': {'lat': 1.316540719708498, 'lng': 103.8417497697085}}}",,378.0,3.7,"['shopping_mall', 'point_of_interest', 'establishment']","1 Goldhill Plaza, Singapore",,1.3179851,103.8429051
ChIJ17umlecZ2jERqCrnHn-3HyY,179B Goldhill Centre,OPERATIONAL,"{'location': {'lat': 1.3184302, 'lng': 103.8436897}, 'viewport': {'northeast': {'lat': 1.319876330291502, 'lng': 103.8451197802915}, 'southwest': {'lat': 1.317178369708498, 'lng': 103.8424218197085}}}",,3.0,2.7,"['shopping_mall', 'point_of_interest', 'establishment']",179 Thomson Road,,1.3184302,103.8436897
ChIJjboBwHoZ2jERbe8OvUUSLws,Goldhill Shopping Centre,OPERATIONAL,"{'location': {'lat': 1.3180468, 'lng': 103.8436109}, 'viewport': {'northeast': {'lat': 1.319271780291502, 'lng': 103.8449197302915}, 'southwest': {'lat': 1.316573819708498, 'lng': 103.8422217697085}}}",,86.0,3.8,"['shopping_mall', 'point_of_interest', 'establishment']","35 Goldhill Plaza, Singapore",,1.3180468,103.8436109
ChIJRX3v4ecZ2jERD0BlqjhXKCc,United Square Shopping Mall,OPERATIONAL,"{'location': {'lat': 1.3171849, 'lng': 103.8436045}, 'viewport': {'northeast': {'lat': 1.318504880291502, 'lng': 103.8451545302915}, 'southwest': {'lat': 1.315806919708498, 'lng': 103.8424565697085}}}",,4957.0,4.1,"['shopping_mall', 'point_of_interest', 'establishment']","101 Thomson Road, Singapore",,1.3171849,103.8436045
ChIJVVVVcOcZ2jERuHgJL1B5Aj4,Velocity @ Novena Square,OPERATIONAL,"{'location': {'lat': 1.3200049, 'lng': 103.8439137}, 'viewport': {'northeast': {'lat': 1.321342080291502, 'lng': 103.8452119302915}, 'southwest': {'lat': 1.318644119708498, 'lng': 103.8425139697085}}}",,10038.0,4.1,"['shopping_mall', 'point_of_interest', 'establishment']",238 Thomson Road,,1.3200049,103.8439137
ChIJKVMiZ7oZ2jERXtnHiMWDx7U,诺维娜,OPERATIONAL,"{'location': {'lat': 1.3197621, 'lng': 103.8434376}, 'viewport': {'northeast': {'lat': 1.321116180291502, 'lng': 103.8447674802915}, 'southwest': {'lat': 1.318418219708498, 'lng': 103.8420695197085}}}",,1.0,5.0,"['shopping_mall', 'point_of_interest', 'establishment']",Singapore,,1.3197621,103.8434376
ChIJVWa4ADEZ2jER2ONXOeualPU,Royal Square at Novena and Royal Square Medical Centre,OPERATIONAL,"{'location': {'lat': 1.3206053, 'lng': 103.8432372}, 'viewport': {'northeast': {'lat': 1.321970980291502, 'lng': 103.8444304302915}, 'southwest': {'lat': 1.319273019708498, 'lng': 103.8417324697085}}}",,959.0,4.3,"['shopping_mall', 'point_of_interest', 'establishment']",101 Irrawaddy Road,,1.3206053,103.8432372
ChIJ0YxjsacZ2jERLUZItuBhAf0,BT Centre,OPERATIONAL,"{'location': {'lat': 1.3208803, 'lng': 103.8526705}, 'viewport': {'northeast': {'lat': 1.322229330291502, 'lng': 103.8541478802915}, 'southwest': {'lat': 1.319531369708498, 'lng': 103.8514499197085}}}",,5.0,4.8,"['shopping_mall', 'point_of_interest', 'establishment']","207 Balestier Road, Singapore",,1.3208803,103.8526705
ChIJs9U5mmkZ2jERlBw4rQD7Q1w,Balestier Point,OPERATIONAL,"{'location': {'lat': 1.3227672, 'lng': 103.851969}, 'viewport': {'northeast': {'lat': 1.323894630291502, 'lng': 103.8533908302915}, 'southwest': {'lat': 1.321196669708498, 'lng': 103.8506928697085}}}",,28.0,3.9,"['shopping_mall', 'point_of_interest', 'establishment']",279 Balestier Road,,1.3227672,103.851969
ChIJoUFHM1kZ2jERIRYBaWDvwNQ,Sai Chitra’s Flower & Hindu prayers,OPERATIONAL,"{'location': {'lat': 1.3159146, 'lng': 103.8584129}, 'viewport': {'northeast': {'lat': 1.317206080291502, 'lng': 103.8598425302915}, 'southwest': {'lat': 1.314508119708498, 'lng': 103.8571445697085}}}",,12.0,4.5,"['shopping_mall', 'home_goods_store', 'store', 'point_of_interest', 'establishment']","583 Serangoon Road, Singapore",,1.3159146,103.8584129
ChIJDYaUPNIZ2jERpgv5bcauhmw,Bendemeer Shopping Mall,OPERATIONAL,"{'location': {'lat': 1.3187301, 'lng': 103.8628342}, 'viewport': {'northeast': {'lat': 1.319912280291502, 'lng': 103.8644714802915}, 'southwest': {'lat': 1.317214319708498, 'lng': 103.8617735197085}}}",,429.0,3.9,"['shopping_mall', 'point_of_interest', 'establishment']",25 Bendemeer Road,,1.3187301,103.8628342
ChIJDYaUPNIZ2jERpgv5bcauhmw,Bendemeer Shopping Mall,OPERATIONAL,"{'location': {'lat': 1.3187301, 'lng': 103.8628342}, 'viewport': {'northeast': {'lat': 1.319912280291502, 'lng': 103.8644714802915}, 'southwest': {'lat': 1.317214319708498, 'lng': 103.8617735197085}}}",,429.0,3.9,"['shopping_mall', 'point_of_interest', 'establishment']",25 Bendemeer Road,,1.3187301,103.8628342
ChIJY_YU_i8Y2jERUbbX2RYltgA,Graceview Paar Trading,OPERATIONAL,"{'location': {'lat': 1.3169827, 'lng': 103.8789898}, 'viewport': {'northeast': {'lat': 1.318446430291502, 'lng': 103.8807807802915}, 'southwest': {'lat': 1.315748469708498, 'lng': 103.8780828197085}}}",,3.0,4.0,"['shopping_mall', 'point_of_interest', 'establishment']",49 Sims Place,,1.3169827,103.8789898
ChIJh6IIeRgY2jERz12BXEc5YW4,Home Avenue Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.3191541, 'lng': 103.8913411}, 'viewport': {'northeast': {'lat': 1.320481630291502, 'lng': 103.8926139802915}, 'southwest': {'lat': 1.317783669708498, 'lng': 103.8899160197085}}}",,1.0,1.0,"['store', 'shopping_mall', 'point_of_interest', 'establishment']",1016 Geylang East Avenue 3,,1.3191541,103.8913411
ChIJC8ructcZ2jER2WPSgnCqzoc,SingPost Centre,OPERATIONAL,"{'location': {'lat': 1.318903, 'lng': 103.894049}, 'viewport': {'northeast': {'lat': 1.320390780291502, 'lng': 103.8951042802915}, 'southwest': {'lat': 1.317692819708498, 'lng': 103.8924063197085}}}",,7186.0,4.3,"['shopping_mall', 'point_of_interest', 'establishment']",10 Eunos Road 8,,1.318903,103.894049
ChIJIxoa9BgY2jERbOboNL7v5gw,Dirad Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.3188953, 'lng': 103.8925723}, 'viewport': {'northeast': {'lat': 1.320178080291502, 'lng': 103.8936083302915}, 'southwest': {'lat': 1.317480119708498, 'lng': 103.8909103697085}}}",,5.0,3.8,"['shopping_mall', 'point_of_interest', 'establishment']","60 Paya Lebar Road, #07-29",,1.3188953,103.8925723
ChIJzxwZERgY2jER2FX37qmG49Q,Paya Lebar Square,OPERATIONAL,"{'location': {'lat': 1.3191484, 'lng': 103.8925321}, 'viewport': {'northeast': {'lat': 1.320219830291502, 'lng': 103.8939185302915}, 'southwest': {'lat': 1.317521869708498, 'lng': 103.8912205697085}}}",,4932.0,4.3,"['shopping_mall', 'point_of_interest', 'establishment']",60 Paya Lebar Road,,1.3191484,103.8925321
ChIJYQPdBBcY2jERfCgwBWK0mp0,KINEX,OPERATIONAL,"{'location': {'lat': 1.3149231, 'lng': 103.8945866}, 'viewport': {'northeast': {'lat': 1.316039330291502, 'lng': 103.8961718302915}, 'southwest': {'lat': 1.313341369708498, 'lng': 103.8934738697085}}}",,5419.0,4.0,"['shopping_mall', 'point_of_interest', 'establishment']",11 Tanjong Katong Road,,1.3149231,103.8945866
ChIJBe1nR0QEBBARewvYudV7Yww,Grandlink Square,OPERATIONAL,"{'location': {'lat': 1.3142609, 'lng': 103.8914534}, 'viewport': {'northeast': {'lat': 1.315760830291502, 'lng': 103.8929498302915}, 'southwest': {'lat': 1.313062869708498, 'lng': 103.8902518697085}}}",,683.0,3.7,"['shopping_mall', 'point_of_interest', 'establishment']",511 Guillemard Road,,1.3142609,103.8914534
ChIJU8zODXwZ2jERNsDnX0rcqpQ,PLQ Mall,OPERATIONAL,"{'location': {'lat': 1.3176666, 'lng': 103.8931627}, 'viewport': {'northeast': {'lat': 1.319040780291502, 'lng': 103.89562415}, 'southwest': {'lat': 1.316342819708498, 'lng': 103.89106315}}}",,5318.0,4.4,"['shopping_mall', 'point_of_interest', 'establishment']",10 Paya Lebar Road,,1.3176666,103.8931627
ChIJyZIhdLsZ2jERGPeQw1sKicA,LEE AND ELDOS PTE. LTD.,OPERATIONAL,"{'location': {'lat': 1.3187036, 'lng': 103.8930873}, 'viewport': {'northeast': {'lat': 1.320441530291502, 'lng': 103.8943657302915}, 'southwest': {'lat': 1.317743569708498, 'lng': 103.8916677697085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']","60 Paya Lebar Road, #07-54 Paya Lebar Square",,1.3187036,103.8930873
ChIJRVxxOocZ2jERWx6mOOy-S50,BuddyBoardSg,OPERATIONAL,"{'location': {'lat': 1.3187132, 'lng': 103.8930696}, 'viewport': {'northeast': {'lat': 1.320447730291502, 'lng': 103.8943646302915}, 'southwest': {'lat': 1.317749769708498, 'lng': 103.8916666697085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']",60 Paya Lebar Road,,1.3187132,103.8930696
ChIJdzAx-2gZ2jERN3lC3wp4VNE,MOCHAA,OPERATIONAL,"{'location': {'lat': 1.3187132, 'lng': 103.8930696}, 'viewport': {'northeast': {'lat': 1.320447730291502, 'lng': 103.8943646302915}, 'southwest': {'lat': 1.317749769708498, 'lng': 103.8916666697085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']",60 Paya Lebar Road,,1.3187132,103.8930696
ChIJRci5wscZ2jERNNUYZW7iPRY,Selling option international,OPERATIONAL,"{'location': {'lat': 1.3184358, 'lng': 103.8927403}, 'viewport': {'northeast': {'lat': 1.319948780291502, 'lng': 103.8937457802915}, 'southwest': {'lat': 1.317250819708498, 'lng': 103.8910478197085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']","60 Paya Lebar Road, #07-54 Paya Lebar Square",,1.3184358,103.8927403
ChIJg7uamR0Z2jERehfpQiS-3Ww,Cognitize AI,OPERATIONAL,"{'location': {'lat': 1.3184358, 'lng': 103.8927403}, 'viewport': {'northeast': {'lat': 1.319948780291502, 'lng': 103.8937457802915}, 'southwest': {'lat': 1.317250819708498, 'lng': 103.8910478197085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']","60 Paya Lebar Road, Paya Lebar Square, Singapore",,1.3184358,103.8927403
ChIJRaAp2ooZ2jERxm5zf7umZW8,Azbe Craft,OPERATIONAL,"{'location': {'lat': 1.3184358, 'lng': 103.8927403}, 'viewport': {'northeast': {'lat': 1.319948780291502, 'lng': 103.8937457802915}, 'southwest': {'lat': 1.317250819708498, 'lng': 103.8910478197085}}}",,9.0,5.0,"['shopping_mall', 'point_of_interest', 'establishment']","60 Paya Lebar Road, #07-54 Paya Lebar Square",,1.3184358,103.8927403
ChIJ0fxOinQZ2jER6esV-zEzxEI,Fortune Shoe #01-10,CLOSED_TEMPORARILY,"{'location': {'lat': 1.3166377, 'lng': 103.8943708}, 'viewport': {'northeast': {'lat': 1.317918480291502, 'lng': 103.8959612302915}, 'southwest': {'lat': 1.315220519708498, 'lng': 103.8932632697085}}}",,3.0,3.7,"['shopping_mall', 'point_of_interest', 'establishment']","845, 01-10 Geylang Road",True,1.3166377,103.8943708
ChIJucRZCpwZ2jERYln3K5YFnBY,JML@Paya Lebar Square,OPERATIONAL,"{'location': {'lat': 1.3190137, 'lng': 103.8926546}, 'viewport': {'northeast': {'lat': 1.320287680291502, 'lng': 103.8936542802915}, 'southwest': {'lat': 1.317589719708498, 'lng': 103.8909563197085}}}",,12.0,3.7,"['shopping_mall', 'point_of_interest', 'establishment']","60 Paya Lebar Road, #01-24 Paya Lebar Square",,1.3190137,103.8926546
ChIJBVBhoOIZ2jERNC29MM7X07s,Eunio,OPERATIONAL,"{'location': {'lat': 1.3191645, 'lng': 103.8925348}, 'viewport': {'northeast': {'lat': 1.320438380291502, 'lng': 103.8935901302915}, 'southwest': {'lat': 1.317740419708498, 'lng': 103.8908921697085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']",60 Paya Lebar Road,,1.3191645,103.8925348
ChIJjyEmNzMZ2jERq0BV4xgVm4c,Dollarsaver,OPERATIONAL,"{'location': {'lat': 1.3191645, 'lng': 103.8925348}, 'viewport': {'northeast': {'lat': 1.320438380291502, 'lng': 103.8935901302915}, 'southwest': {'lat': 1.317740419708498, 'lng': 103.8908921697085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']",60 Paya Lebar Road,,1.3191645,103.8925348
ChIJh6IIeRgY2jERz12BXEc5YW4,Home Avenue Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.3191541, 'lng': 103.8913411}, 'viewport': {'northeast': {'lat': 1.320481630291502, 'lng': 103.8926139802915}, 'southwest': {'lat': 1.317783669708498, 'lng': 103.8899160197085}}}",,1.0,1.0,"['store', 'shopping_mall', 'point_of_interest', 'establishment']",1016 Geylang East Avenue 3,,1.3191541,103.8913411
ChIJ34RyshcY2jERneNcLqsPK3o,City Plaza,OPERATIONAL,"{'location': {'lat': 1.3147665, 'lng': 103.8934127}, 'viewport': {'northeast': {'lat': 1.316052480291502, 'lng': 103.8947560302915}, 'southwest': {'lat': 1.313354519708498, 'lng': 103.8920580697085}}}",,3220.0,3.9,"['shopping_mall', 'point_of_interest', 'establishment']","810 Geylang Road, Singapore",,1.3147665,103.8934127
ChIJaZqAGAAZ2jERBoAKl7bRCdI,"Preloved - #02-01, Tristar Complex",OPERATIONAL,"{'location': {'lat': 1.3159526, 'lng': 103.8974522}, 'viewport': {'northeast': {'lat': 1.317180230291502, 'lng': 103.8986317302915}, 'southwest': {'lat': 1.314482269708498, 'lng': 103.8959337697085}}}",,1.0,5.0,"['shopping_mall', 'point_of_interest', 'establishment']","970 Geylang Road, #02-04",,1.3159526,103.8974522
ChIJSYHOr2wZ2jERYSnxCyK0trs,The Barrack Shop,CLOSED_TEMPORARILY,"{'location': {'lat': 1.3146864, 'lng': 103.8911886}, 'viewport': {'northeast': {'lat': 1.316139380291502, 'lng': 103.8925177302915}, 'southwest': {'lat': 1.313441419708498, 'lng': 103.8898197697085}}}",,15.0,4.9,"['shopping_mall', 'point_of_interest', 'establishment']",710 Geylang Road,True,1.3146864,103.8911886
ChIJP3m5uhcY2jER8Hmchbe5RA4,Secret Beauty,OPERATIONAL,"{'location': {'lat': 1.314263, 'lng': 103.8915806}, 'viewport': {'northeast': {'lat': 1.315774930291502, 'lng': 103.8928408302915}, 'southwest': {'lat': 1.313076969708498, 'lng': 103.8901428697085}}}",,4.0,4.5,"['shopping_mall', 'point_of_interest', 'establishment']","511 Guillemard Road, #02-33 Grandlink Square",,1.314263,103.8915806
ChIJQ4MrYKoZ2jERB8MkowS2hPE,Toko Warisan Pte. Ltd. - Gedung Warisan,OPERATIONAL,"{'location': {'lat': 1.3157852, 'lng': 103.8982363}, 'viewport': {'northeast': {'lat': 1.317332580291502, 'lng': 103.8998608302915}, 'southwest': {'lat': 1.314634619708498, 'lng': 103.8971628697085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']",Blk 1 Joo Chiat Road #02-1031 Joo Chiat Complex,,1.3157852,103.8982363
ChIJP7DP3yYZ2jERQB1E27fSct0,Joo Chiat Complex Pickup/Dropoff point,OPERATIONAL,"{'location': {'lat': 1.3154727, 'lng': 103.8982231}, 'viewport': {'northeast': {'lat': 1.316860280291502, 'lng': 103.8994684302915}, 'southwest': {'lat': 1.314162319708498, 'lng': 103.8967704697085}}}",,1.0,5.0,"['shopping_mall', 'point_of_interest', 'establishment']","4 Joo Chiat Road, Singapore",,1.3154727,103.8982231
ChIJURob8Z0Z2jERr3P4XH-IGiY,Centropod@Changi,OPERATIONAL,"{'location': {'lat': 1.3165433, 'lng': 103.900554}, 'viewport': {'northeast': {'lat': 1.317954330291502, 'lng': 103.9018959302915}, 'southwest': {'lat': 1.315256369708498, 'lng': 103.8991979697085}}}",,42.0,3.9,"['shopping_mall', 'point_of_interest', 'establishment']","80 Changi Road, Singapore",,1.3165433,103.900554
ChIJ6y8LpyIZ2jERfBkrNzPhEHc,L.A.Fashion,OPERATIONAL,"{'location': {'lat': 1.3159953, 'lng': 103.8985986}, 'viewport': {'northeast': {'lat': 1.317524230291502, 'lng': 103.9000730802915}, 'southwest': {'lat': 1.314826269708498, 'lng': 103.8973751197085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']","Blk 1, #03-1031 Joo Chiat Complex, Joo Chiat Road",,1.3159953,103.8985986
ChIJlULslBAY2jERh1cJ-h8qH5Y,Joo Chiat Complex,OPERATIONAL,"{'location': {'lat': 1.315681, 'lng': 103.8988707}, 'viewport': {'northeast': {'lat': 1.316933780291502, 'lng': 103.8998872802915}, 'southwest': {'lat': 1.314235819708498, 'lng': 103.8971893197085}}}",,2563.0,4.2,"['shopping_mall', 'point_of_interest', 'establishment']","1 Joo Chiat Road, Singapore",,1.315681,103.8988707
ChIJ-9TQvxAY2jERV7j2oTrY8Ss,Toko Warisan Pte. Ltd. @ Joo Chiat Complex,OPERATIONAL,"{'location': {'lat': 1.3157105, 'lng': 103.8988136}, 'viewport': {'northeast': {'lat': 1.316772580291502, 'lng': 103.8999777802915}, 'southwest': {'lat': 1.314074619708498, 'lng': 103.8972798197085}}}",,87.0,4.0,"['shopping_mall', 'point_of_interest', 'establishment']","1 Joo Chiat Road Joo Chiat Complex 02-1015/1017, #1019",,1.3157105,103.8988136
